date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2019-09-01,1.31,300905.16,62363.47,47613.6,512.14,190415.95,110688.43,79170.85,556.67,conventional,2019,Las Vegas
2019-09-01,2.14,10535.95,858.04,820.67,0.0,8857.24,7887.97,969.27,0.0,organic,2019,Las Vegas
2019-09-01,1.31,3139472.63,861750.91,245694.61,89548.83,1942478.28,1583927.96,232148.92,126401.4,conventional,2019,Los Angeles
2019-09-01,2.16,78249.99,17964.34,21214.74,1.57,39069.34,38301.06,768.28,0.0,organic,2019,Los Angeles
2019-09-01,1.15,128500.21,32073.32,10365.19,182.76,85878.94,60680.07,23807.1,1391.77,conventional,2019,Louisville
2019-09-01,1.6,3328.48,4.53,596.38,0.0,2727.57,2469.61,257.96,0.0,organic,2019,Louisville
2019-09-01,1.07,763144.08,309918.83,25531.57,3729.79,423963.89,239348.41,173959.92,10655.56,conventional,2019,Miami/Ft. Lauderdale
2019-09-01,1.46,5381.4,616.01,8.72,0.0,4756.67,4756.67,0.0,0.0,organic,2019,Miami/Ft. Lauderdale
2019-09-01,1.2,4077626.73,1034482.85,1099365.52,29992.63,1913785.73,1238353.97,634328.02,41103.74,conventional,2019,Midsouth
2019-09-01,1.76,166180.77,2009.37,27815.04,179.8,136176.56,131225.9,4950.66,0.0,organic,2019,Midsouth
2019-09-01,1.07,278334.31,106362.06,6260.77,402.07,165309.41,129852.88,31284.06,4172.47,conventional,2019,Nashville
2019-09-01,1.14,14048.41,120.22,1116.17,0.0,12812.02,12231.08,580.94,0.0,organic,2019,Nashville
2019-09-01,1.07,308428.81,140800.9,14785.36,692.0,152150.55,102668.32,46406.68,3075.55,conventional,2019,New Orleans/Mobile
2019-09-01,0.99,7055.57,449.28,0.0,0.0,6606.29,6572.96,33.33,0.0,organic,2019,New Orleans/Mobile
2019-09-01,1.51,2114506.6,48718.37,1585800.14,40330.31,439657.78,324431.3,110318.33,4908.15,conventional,2019,New York
2019-09-01,1.95,77509.63,11953.86,10041.09,0.0,55514.68,53548.86,1965.82,0.0,organic,2019,New York
2019-09-01,1.44,5236680.25,254199.88,3658859.12,66985.94,1256635.31,863854.35,368671.64,24109.32,conventional,2019,Northeast
2019-09-01,1.73,261550.1,19294.12,25172.36,0.0,217083.62,187476.87,29606.75,0.0,organic,2019,Northeast
2019-09-01,1.41,444799.83,33349.29,346167.99,360.2,64922.35,23983.98,39693.93,1244.44,conventional,2019,Northern New England
2019-09-01,1.74,33158.81,82.2,1077.09,0.0,31999.52,21964.92,10034.6,0.0,organic,2019,Northern New England
2019-09-01,1.0,498031.32,156495.45,12357.66,3075.39,326102.82,212226.61,108293.99,5582.22,conventional,2019,Orlando
2019-09-01,1.47,4810.3,138.74,3.79,0.0,4667.77,4634.43,33.34,0.0,organic,2019,Orlando
2019-09-01,1.36,576728.65,27784.82,397124.21,6842.94,144976.68,97473.55,43366.3,4136.83,conventional,2019,Philadelphia
2019-09-01,1.45,34568.37,3354.95,2503.9,0.0,28709.52,27289.26,1420.26,0.0,organic,2019,Philadelphia
2019-09-01,0.94,1339732.74,424456.0,259405.69,4646.3,651224.75,240891.0,406966.47,3367.28,conventional,2019,Phoenix/Tucson
2019-09-01,2.28,11057.18,1681.82,1631.99,0.0,7743.37,6206.51,1536.86,0.0,organic,2019,Phoenix/Tucson
2019-09-01,1.27,127030.38,30343.27,15960.0,560.54,80166.57,29238.07,49655.17,1273.33,conventional,2019,Pittsburgh
2019-09-01,1.67,11357.8,1938.95,12.87,0.0,9405.98,9389.32,16.66,0.0,organic,2019,Pittsburgh
2019-09-01,1.41,1816143.36,688656.17,428063.67,16618.31,682805.21,571070.61,68648.87,43085.73,conventional,2019,Plains
2019-09-01,1.54,63026.01,4858.21,5669.68,4.44,52493.68,43732.75,8760.93,0.0,organic,2019,Plains
2019-09-01,1.35,624110.8,62797.63,183818.06,9041.21,368453.9,235976.06,118936.25,13541.59,conventional,2019,Portland
2019-09-01,2.44,27909.59,458.38,5312.15,0.0,22139.06,12386.39,9752.67,0.0,organic,2019,Portland
2019-09-01,1.28,385792.15,131957.35,60095.79,6361.83,187377.18,103537.92,83798.16,41.1,conventional,2019,Raleigh/Greensboro
2019-09-01,2.71,14801.2,90.86,4311.44,50.84,10348.06,10301.5,46.56,0.0,organic,2019,Raleigh/Greensboro
2019-09-01,1.13,328823.69,86771.0,72989.75,2169.19,166893.75,136394.64,24395.78,6103.33,conventional,2019,Richmond/Norfolk
2019-09-01,1.35,15545.18,78.79,1802.52,6.46,13657.41,13209.09,448.32,0.0,organic,2019,Richmond/Norfolk
2019-09-01,1.1,221089.38,56831.8,32132.72,168.19,131956.67,94289.46,34915.93,2751.28,conventional,2019,Roanoke
2019-09-01,1.46,7057.88,58.42,1120.58,0.0,5878.88,5744.05,134.83,0.0,organic,2019,Roanoke
2019-09-01,1.6,481534.97,118398.26,252632.41,2115.91,108388.39,84721.64,15062.77,8603.98,conventional,2019,Sacramento
2019-09-01,1.87,15379.79,3179.81,3312.1,0.0,8887.88,8878.67,9.21,0.0,organic,2019,Sacramento
2019-09-01,1.49,550617.21,101507.19,107558.88,15830.52,325720.62,249928.96,72568.39,3223.27,conventional,2019,San Diego
2019-09-01,2.49,14401.51,3681.18,7875.93,0.0,2844.4,2437.98,406.42,0.0,organic,2019,San Diego
2019-09-01,1.77,808290.36,211095.39,376683.57,7086.11,213425.29,134455.89,70150.38,8819.02,conventional,2019,San Francisco
2019-09-01,2.07,54622.19,12906.97,7804.49,0.0,33910.73,33734.95,175.78,0.0,organic,2019,San Francisco
2019-09-01,1.86,488775.95,73846.06,100485.14,1040.32,313404.43,163851.37,146288.39,3264.67,conventional,2019,Seattle
2019-09-01,2.53,44378.83,617.34,11584.36,10.55,32166.58,12004.83,20161.75,0.0,organic,2019,Seattle
2019-09-01,1.19,474290.88,191238.83,44737.43,2021.18,236293.44,166314.02,58869.43,11109.99,conventional,2019,South Carolina
2019-09-01,1.99,14469.95,140.02,3251.64,17.92,11060.37,9460.25,1600.12,0.0,organic,2019,South Carolina
2019-09-01,0.94,7105485.96,2934028.67,693419.2,185129.41,3292908.68,2365838.83,806154.3,120915.55,conventional,2019,South Central
2019-09-01,1.66,114704.81,26196.2,1836.29,3512.35,83159.97,81651.28,1508.69,0.0,organic,2019,South Central
2019-09-01,1.05,5054643.44,1911346.9,196693.15,16868.31,2929735.08,1993921.68,856535.11,79278.29,conventional,2019,Southeast
2019-09-01,1.47,94206.87,2406.89,9902.96,20.53,81876.49,78605.06,3271.43,0.0,organic,2019,Southeast
2019-09-01,1.63,81696.2,16071.95,12800.21,119.0,52705.04,29583.17,21275.14,1846.73,conventional,2019,Spokane
2019-09-01,2.04,5166.49,64.2,822.56,0.0,4279.73,3053.69,1226.04,0.0,organic,2019,Spokane
2019-09-01,1.33,173009.2,85521.46,14472.39,628.06,72387.29,64676.06,3706.46,4004.77,conventional,2019,St. Louis
2019-09-01,1.97,10164.38,1068.33,2287.1,0.0,6808.95,4333.82,2475.13,0.0,organic,2019,St. Louis
2019-09-01,1.34,73572.84,4074.19,38466.24,73.0,30959.41,24037.69,6008.39,913.33,conventional,2019,Syracuse
2019-09-01,1.69,2589.6,150.12,87.43,0.0,2352.05,694.31,1657.74,0.0,organic,2019,Syracuse
2019-09-01,0.98,527026.65,161875.1,14356.39,1757.66,349037.5,216692.5,130408.34,1936.66,conventional,2019,Tampa
2019-09-01,1.37,7689.29,219.3,0.0,0.0,7469.99,7469.99,0.0,0.0,organic,2019,Tampa
2019-09-01,1.23,40024359.99,10872365.99,9755443.58,760024.29,18636526.13,12555024.2,5394809.3,686692.63,conventional,2019,Total U.S.
2019-09-01,1.8,1315173.72,120525.19,169115.69,4324.04,1021189.44,913926.26,107260.19,2.99,organic,2019,Total U.S.
2019-09-01,1.29,6370312.53,1634545.05,1192885.66,95308.05,3447573.77,1777458.82,1589557.46,80557.49,conventional,2019,West
2019-09-01,2.24,216849.88,16140.02,31578.39,605.38,168526.09,121703.67,46819.43,2.99,organic,2019,West
2019-09-01,1.09,811847.18,307098.49,83951.66,105053.37,315743.66,238309.04,66951.98,10482.64,conventional,2019,West Tex/New Mexico
2019-09-01,2.06,12743.27,1136.54,560.24,1854.35,9192.14,8633.23,558.91,0.0,organic,2019,West Tex/New Mexico
2019-09-08,1.42,105579.42,8569.5,81170.94,431.3,15407.68,8394.92,5769.43,1243.33,conventional,2019,Albany
2019-09-08,1.84,2614.53,6.34,351.33,0.0,2256.86,1542.49,714.37,0.0,organic,2019,Albany
2019-09-08,1.08,771841.85,298975.77,26676.13,2225.82,443964.13,373020.89,62801.79,8141.45,conventional,2019,Atlanta
2019-09-08,1.48,17572.57,138.95,3007.88,0.0,14425.74,13289.06,1136.68,0.0,organic,2019,Atlanta
2019-09-08,1.42,982007.63,102291.83,473149.57,8302.49,398263.74,224964.28,170500.03,2799.43,conventional,2019,Baltimore/Washington
2019-09-08,1.54,52754.85,1019.01,4554.82,9.61,47171.41,46902.85,268.56,0.0,organic,2019,Baltimore/Washington
2019-09-08,1.48,100082.94,37085.37,4277.71,1568.21,57151.65,32103.07,22956.18,2092.4,conventional,2019,Boise
2019-09-08,2.21,4049.8,12.0,584.74,0.0,3453.06,1225.56,2227.5,0.0,organic,2019,Boise
2019-09-08,1.51,681817.44,11168.9,513172.25,1932.54,155543.75,126925.14,25651.95,2966.66,conventional,2019,Boston
2019-09-08,1.86,29410.47,86.04,1767.16,0.0,27557.27,23765.98,3791.29,0.0,organic,2019,Boston
2019-09-08,1.33,163194.8,6617.2,73906.07,174.35,82497.18,63200.38,16886.8,2410.0,conventional,2019,Buffalo/Rochester
2019-09-08,1.63,8773.37,341.07,214.37,0.0,8217.93,3927.89,4290.04,0.0,organic,2019,Buffalo/Rochester
2019-09-08,1.37,6298326.4,1758269.48,1353700.63,104699.56,3081656.73,2425561.61,532020.59,124074.53,conventional,2019,California
2019-09-08,2.02,200777.87,42946.56,53382.09,0.0,104449.22,103968.95,480.27,0.0,organic,2019,California
2019-09-08,1.35,285776.21,120371.43,49481.03,5379.9,110543.85,79530.98,29100.9,1911.97,conventional,2019,Charlotte
2019-09-08,2.28,12140.27,39.55,3291.46,25.24,8784.02,8784.02,0.0,0.0,organic,2019,Charlotte
2019-09-08,1.32,684955.34,95446.33,329935.3,38137.01,221436.7,142797.92,76941.43,1697.35,conventional,2019,Chicago
2019-09-08,1.77,39416.97,616.16,4298.66,0.0,34502.15,19375.82,15126.33,0.0,organic,2019,Chicago
2019-09-08,1.03,401638.78,78669.28,31967.7,6279.64,284722.16,240275.99,38235.74,6210.43,conventional,2019,Cincinnati/Dayton
2019-09-08,1.06,19372.64,109.78,2088.36,0.0,17174.5,16970.93,203.57,0.0,organic,2019,Cincinnati/Dayton
2019-09-08,0.98,281187.72,65445.74,34166.35,2205.04,179370.59,145734.82,29614.27,4021.5,conventional,2019,Columbus
2019-09-08,0.97,25064.19,637.95,823.2,0.0,23603.04,23088.78,514.26,0.0,organic,2019,Columbus
2019-09-08,0.96,1476100.34,686460.21,150787.26,18544.65,620308.22,470476.09,122879.3,26952.83,conventional,2019,Dallas/Ft. Worth
2019-09-08,1.64,26701.8,4375.45,79.02,507.78,21739.55,21702.89,36.66,0.0,organic,2019,Dallas/Ft. Worth
2019-09-08,1.39,787475.38,190647.87,127595.56,14423.82,454808.13,201500.06,247207.51,6100.56,conventional,2019,Denver
2019-09-08,2.1,29649.68,4266.66,1153.43,0.0,24229.59,24124.36,105.23,0.0,organic,2019,Denver
2019-09-08,1.0,654391.02,143536.86,53767.15,88872.1,368214.91,313815.2,26121.95,28277.76,conventional,2019,Detroit
2019-09-08,0.95,53663.77,361.68,1765.84,0.0,51533.42,50771.89,761.53,0.0,organic,2019,Detroit
2019-09-08,1.25,203124.3,10111.43,59307.42,77854.96,55850.49,26889.44,385.33,28575.72,conventional,2019,Grand Rapids
2019-09-08,1.76,6467.32,26.62,1171.3,0.0,5269.4,5269.4,0.0,0.0,organic,2019,Grand Rapids
2019-09-08,1.09,4507966.0,771965.51,1030269.99,375465.43,2330265.07,1655814.46,535087.4,139363.21,conventional,2019,Great Lakes
2019-09-08,1.2,277726.07,5883.79,17639.6,1.57,254165.7,229892.56,24273.14,0.0,organic,2019,Great Lakes
2019-09-08,1.26,309531.38,46817.69,163100.53,569.35,99043.81,89961.81,7227.55,1854.45,conventional,2019,Harrisburg/Scranton
2019-09-08,1.27,20598.36,413.27,437.93,0.0,19747.16,19630.07,117.09,0.0,organic,2019,Harrisburg/Scranton
2019-09-08,1.53,306553.09,7334.42,242327.44,9095.24,47795.99,36024.12,9105.2,2666.67,conventional,2019,Hartford/Springfield
2019-09-08,1.91,17197.32,155.94,5016.99,1.4,12022.99,12022.99,0.0,0.0,organic,2019,Hartford/Springfield
2019-09-08,0.95,1252861.33,582703.5,118925.81,2332.42,548899.6,209384.66,323282.72,16232.22,conventional,2019,Houston
2019-09-08,1.67,24414.1,12356.17,22.31,0.0,12035.62,12035.62,0.0,0.0,organic,2019,Houston
2019-09-08,0.98,290014.18,58308.52,68446.81,4516.43,158742.42,123643.37,30582.43,4516.62,conventional,2019,Indianapolis
2019-09-08,0.98,22158.11,766.3,689.49,0.0,20702.32,19992.55,709.77,0.0,organic,2019,Indianapolis
2019-09-08,1.09,193184.02,64899.44,7152.69,637.7,120494.19,39636.0,79188.2,1669.99,conventional,2019,Jacksonville
2019-09-08,1.25,3398.42,61.45,95.86,0.0,3241.11,3241.11,0.0,0.0,organic,2019,Jacksonville
2019-09-08,1.28,322338.11,81222.67,46758.54,661.6,193695.3,114651.76,78805.46,238.08,conventional,2019,Las Vegas
2019-09-08,2.16,10254.69,835.03,764.63,0.0,8655.03,7429.71,1225.32,0.0,organic,2019,Las Vegas
2019-09-08,1.24,3012500.44,816573.87,203971.97,67132.48,1924822.12,1571237.87,269013.54,84570.71,conventional,2019,Los Angeles
2019-09-08,2.06,80413.37,17907.49,23436.32,0.0,39069.56,39054.26,15.3,0.0,organic,2019,Los Angeles
2019-09-08,1.14,126160.12,27909.81,15199.31,381.28,82669.72,59643.21,22081.79,944.72,conventional,2019,Louisville
2019-09-08,1.61,4564.64,12.02,829.77,0.0,3722.85,2965.77,757.08,0.0,organic,2019,Louisville
2019-09-08,1.13,715038.47,301191.39,23610.28,3470.64,386766.16,150375.7,228400.46,7990.0,conventional,2019,Miami/Ft. Lauderdale
2019-09-08,1.59,3175.65,1006.55,5.77,0.0,2163.33,2160.0,3.33,0.0,organic,2019,Miami/Ft. Lauderdale
2019-09-08,1.24,3838363.13,1131273.64,937065.17,27683.97,1742340.35,1224267.95,498177.32,19895.08,conventional,2019,Midsouth
2019-09-08,1.69,189961.67,1838.83,25733.08,103.89,162285.87,157091.47,5194.4,0.0,organic,2019,Midsouth
2019-09-08,1.09,280801.15,102496.82,7304.47,403.0,170596.86,134361.11,33435.67,2800.08,conventional,2019,Nashville
2019-09-08,1.24,14659.78,52.4,1172.06,0.0,13435.32,12576.76,858.56,0.0,organic,2019,Nashville
2019-09-08,1.06,296277.33,145001.59,16869.03,561.21,133845.5,84579.39,46243.89,3022.22,conventional,2019,New Orleans/Mobile
2019-09-08,1.0,9253.88,515.21,4.91,0.0,8733.76,8720.42,13.34,0.0,organic,2019,New Orleans/Mobile
2019-09-08,1.48,1921106.45,46363.54,1334915.65,49386.84,490440.42,403692.48,86146.83,601.11,conventional,2019,New York
2019-09-08,1.86,84010.87,10839.54,8935.63,1.83,64233.87,63977.87,256.0,0.0,organic,2019,New York
2019-09-08,1.44,5114210.43,256890.97,3415883.53,72159.35,1369276.58,1069070.32,277136.6,23069.66,conventional,2019,Northeast
2019-09-08,1.72,258623.48,18640.87,21882.5,3.09,218097.02,196134.72,21962.3,0.0,organic,2019,Northeast
2019-09-08,1.43,484302.61,32440.2,376229.21,292.05,75341.15,26723.09,44964.73,3653.33,conventional,2019,Northern New England
2019-09-08,1.84,24609.34,44.92,1026.45,0.0,23537.97,15574.85,7963.12,0.0,organic,2019,Northern New England
2019-09-08,1.07,388706.34,136115.98,9762.5,2818.15,240009.71,121776.13,114794.69,3438.89,conventional,2019,Orlando
2019-09-08,1.43,3294.47,77.8,0.0,0.0,3216.67,3216.67,0.0,0.0,organic,2019,Orlando
2019-09-08,1.37,580458.74,29920.37,351173.99,8587.06,190777.32,166367.65,23933.29,476.38,conventional,2019,Philadelphia
2019-09-08,1.44,37584.99,3561.5,2762.54,0.0,31260.95,31107.79,153.16,0.0,organic,2019,Philadelphia
2019-09-08,1.05,1215735.28,477962.32,174324.69,5310.58,558137.69,313113.95,244982.02,41.72,conventional,2019,Phoenix/Tucson
2019-09-08,2.16,12960.17,1547.15,1573.69,0.0,9839.33,7985.45,1853.88,0.0,organic,2019,Phoenix/Tucson
2019-09-08,1.12,128682.32,39151.11,16841.42,414.96,72274.83,33018.51,38556.32,700.0,conventional,2019,Pittsburgh
2019-09-08,1.66,11098.92,2633.91,1.84,0.0,8463.17,8463.17,0.0,0.0,organic,2019,Pittsburgh
2019-09-08,1.37,1875332.87,715978.59,425797.44,15839.91,717716.93,614758.44,62812.02,40146.47,conventional,2019,Plains
2019-09-08,1.62,64900.15,5809.42,6629.47,28.54,52432.72,44285.79,8146.93,0.0,organic,2019,Plains
2019-09-08,1.62,508751.79,85796.54,100145.21,6796.95,316013.09,188876.13,116773.9,10363.06,conventional,2019,Portland
2019-09-08,2.42,27756.89,454.28,5249.48,0.0,22053.13,6464.38,15588.75,0.0,organic,2019,Portland
2019-09-08,1.26,396143.01,171140.85,57871.83,6312.87,160817.46,105275.0,55537.46,5.0,conventional,2019,Raleigh/Greensboro
2019-09-08,2.69,16061.29,52.65,3622.01,37.68,12348.95,12348.95,0.0,0.0,organic,2019,Raleigh/Greensboro
2019-09-08,1.15,322727.41,99485.14,72140.06,1871.34,149230.87,119347.34,28526.86,1356.67,conventional,2019,Richmond/Norfolk
2019-09-08,1.28,19641.39,47.01,1764.4,5.09,17824.89,17172.84,652.05,0.0,organic,2019,Richmond/Norfolk
2019-09-08,1.12,202243.32,63196.36,31946.1,84.46,107016.4,80317.02,25249.37,1450.01,conventional,2019,Roanoke
2019-09-08,1.44,10903.26,64.87,1261.76,0.0,9576.63,8737.37,839.26,0.0,organic,2019,Roanoke
2019-09-08,1.61,445161.4,121663.42,197626.14,2018.32,123853.52,97231.33,18128.86,8493.33,conventional,2019,Sacramento
2019-09-08,1.82,14658.2,3133.6,3071.91,0.0,8452.69,8258.12,194.57,0.0,organic,2019,Sacramento
2019-09-08,1.34,528957.67,93568.62,100967.52,13587.03,320834.5,242885.84,76509.02,1439.64,conventional,2019,San Diego
2019-09-08,2.2,14302.07,3200.22,8366.54,0.0,2735.31,2661.61,73.7,0.0,organic,2019,San Diego
2019-09-08,1.65,901991.37,237325.35,396974.66,6638.14,261053.22,182244.82,71623.7,7184.7,conventional,2019,San Francisco
2019-09-08,2.05,50999.13,12038.11,7465.63,0.0,31495.39,31456.65,38.74,0.0,organic,2019,San Francisco
2019-09-08,1.83,489511.29,83813.4,88908.44,996.73,315792.72,163836.47,148920.49,3035.76,conventional,2019,Seattle
2019-09-08,2.4,62007.96,630.34,13399.96,24.95,47952.71,4227.3,43725.41,0.0,organic,2019,Seattle
2019-09-08,1.18,390151.67,171199.54,40208.74,1851.68,176891.71,117660.38,50818.56,8412.77,conventional,2019,South Carolina
2019-09-08,1.74,15758.51,131.62,2462.63,17.59,13146.67,11689.19,1457.48,0.0,organic,2019,South Carolina
2019-09-08,1.0,6576278.73,3004164.29,689451.06,126076.97,2756586.41,1810288.91,805235.08,141062.42,conventional,2019,South Central
2019-09-08,1.59,131219.62,28811.18,1800.97,3745.21,96862.26,95870.0,992.26,0.0,organic,2019,South Central
2019-09-08,1.09,4455659.63,1793390.18,185507.99,16436.08,2460325.38,1425825.8,976331.32,58168.26,conventional,2019,Southeast
2019-09-08,1.44,90490.56,2058.08,9346.48,20.31,79065.69,75133.85,3931.84,0.0,organic,2019,Southeast
2019-09-08,1.51,83935.66,22350.72,11800.36,63.0,49721.58,30649.49,17128.47,1943.62,conventional,2019,Spokane
2019-09-08,2.13,5253.0,91.28,934.62,0.0,4227.1,2122.48,2104.62,0.0,organic,2019,Spokane
2019-09-08,1.35,199437.36,106456.44,13261.86,561.71,79157.35,72170.31,3440.37,3546.67,conventional,2019,St. Louis
2019-09-08,2.12,11047.68,941.06,2962.05,7.39,7137.18,4261.31,2875.87,0.0,organic,2019,St. Louis
2019-09-08,1.39,74405.38,3840.01,41230.0,69.0,29266.37,23219.55,4603.49,1443.33,conventional,2019,Syracuse
2019-09-08,1.66,3413.72,92.28,118.64,0.0,3202.8,1913.86,1288.94,0.0,organic,2019,Syracuse
2019-09-08,1.02,458389.5,147069.73,12241.56,1740.89,297337.32,136166.52,160418.57,752.23,conventional,2019,Tampa
2019-09-08,1.32,6193.04,198.59,0.0,0.0,5994.45,5991.12,3.33,0.0,organic,2019,Tampa
2019-09-08,1.23,38757175.41,11313320.49,8923953.39,809240.98,17710660.55,12047740.0,5059285.81,603634.74,conventional,2019,Total U.S.
2019-09-08,1.71,1450423.0,121054.27,168553.82,4729.73,1156049.77,1008974.67,147075.1,0.0,organic,2019,Total U.S.
2019-09-08,1.33,6091038.09,1881387.83,886277.58,70879.71,3252492.97,1822152.42,1372485.45,57855.1,conventional,2019,West
2019-09-08,2.23,236723.57,15065.55,32139.63,827.12,188691.27,106597.32,82093.95,0.0,organic,2019,West
2019-09-08,1.1,799635.5,355840.75,55211.05,65439.66,323144.04,247149.67,73173.74,2820.63,conventional,2019,West Tex/New Mexico
2019-09-08,2.08,11709.97,1048.48,480.06,2159.37,8022.06,7505.14,516.92,0.0,organic,2019,West Tex/New Mexico
2019-09-15,1.11,115589.55,6640.28,98530.31,143.15,10275.81,6890.65,3072.93,312.23,conventional,2019,Albany
2019-09-15,1.32,4222.82,12.52,229.9,0.0,3980.4,3085.03,895.37,0.0,organic,2019,Albany
2019-09-15,1.18,707205.4,306090.51,27795.35,2140.56,371178.98,296408.04,68200.18,6570.76,conventional,2019,Atlanta
2019-09-15,1.27,38781.37,189.99,2606.23,0.0,35985.15,34814.07,1171.08,0.0,organic,2019,Atlanta
2019-09-15,1.45,879277.47,91647.86,443823.75,7665.48,336140.38,188570.11,146091.38,1478.89,conventional,2019,Baltimore/Washington
2019-09-15,1.39,68308.11,436.27,4083.71,20.58,63767.55,60045.29,3722.26,0.0,organic,2019,Baltimore/Washington
2019-09-15,1.49,96913.82,30473.22,5667.83,3141.34,57631.43,27557.84,28418.11,1655.48,conventional,2019,Boise
2019-09-15,2.14,3809.56,17.65,435.4,0.0,3356.51,1382.95,1973.56,0.0,organic,2019,Boise
2019-09-15,1.47,671997.8,10478.67,515339.21,1406.99,144772.93,117456.24,26559.23,757.46,conventional,2019,Boston
2019-09-15,1.9,23676.45,33.4,2225.6,0.0,21417.45,17207.43,4210.02,0.0,organic,2019,Boston
2019-09-15,1.35,155613.73,6761.82,70702.45,159.23,77990.23,53867.39,23394.25,728.59,conventional,2019,Buffalo/Rochester
2019-09-15,1.5,8039.89,278.01,120.14,0.0,7641.74,3624.66,4017.08,0.0,organic,2019,Buffalo/Rochester
2019-09-15,1.3,6348523.42,2028987.12,1409287.92,84301.54,2825946.84,1986052.79,725305.59,114588.46,conventional,2019,California
2019-09-15,1.93,205183.89,46792.17,39007.37,10.81,119373.54,111124.66,8248.88,0.0,organic,2019,California
2019-09-15,1.39,268654.7,98720.38,46250.18,5281.52,118402.62,86381.01,31623.84,397.77,conventional,2019,Charlotte
2019-09-15,2.04,13184.53,24.83,3488.2,37.86,9633.64,9633.64,0.0,0.0,organic,2019,Charlotte
2019-09-15,1.36,633084.56,120325.4,262924.77,32921.0,216913.39,133975.78,81637.44,1300.17,conventional,2019,Chicago
2019-09-15,1.94,28054.14,440.57,2396.94,0.0,25216.63,20815.82,4400.81,0.0,organic,2019,Chicago
2019-09-15,1.14,329467.92,65759.22,20832.04,9539.78,233336.88,196380.06,34036.33,2920.49,conventional,2019,Cincinnati/Dayton
2019-09-15,1.15,21070.96,117.96,2133.45,0.0,18819.55,18785.36,34.19,0.0,organic,2019,Cincinnati/Dayton
2019-09-15,1.07,229701.98,54821.44,20595.42,1901.44,152383.68,121301.85,29863.4,1218.43,conventional,2019,Columbus
2019-09-15,1.1,17377.85,591.62,908.64,0.0,15877.59,15592.12,285.47,0.0,organic,2019,Columbus
2019-09-15,0.95,1544520.12,532133.58,245280.83,18896.38,748209.33,512302.24,232072.45,3834.64,conventional,2019,Dallas/Ft. Worth
2019-09-15,1.37,28588.38,4389.98,94.72,489.61,23614.07,23187.4,426.67,0.0,organic,2019,Dallas/Ft. Worth
2019-09-15,1.32,791213.94,198043.03,133436.05,12509.18,447225.68,221326.53,218998.24,6900.91,conventional,2019,Denver
2019-09-15,1.97,28191.16,3480.37,1072.8,0.0,23637.99,23544.04,93.95,0.0,organic,2019,Denver
2019-09-15,1.11,446161.67,108998.8,25439.88,34524.69,277198.3,235839.32,28546.21,12812.77,conventional,2019,Detroit
2019-09-15,1.03,38748.25,417.35,1688.11,0.0,36642.79,36269.55,373.24,0.0,organic,2019,Detroit
2019-09-15,1.58,125674.97,9569.5,35393.03,30602.49,50109.95,36443.59,322.76,13343.6,conventional,2019,Grand Rapids
2019-09-15,1.68,6022.12,21.17,1055.73,0.0,4945.22,4945.22,0.0,0.0,organic,2019,Grand Rapids
2019-09-15,1.2,3547126.77,682875.86,734772.16,178953.64,1950525.11,1409407.23,469170.25,71947.63,conventional,2019,Great Lakes
2019-09-15,1.29,230416.27,5274.23,15312.55,7.86,209795.81,199557.04,10238.77,0.0,organic,2019,Great Lakes
2019-09-15,1.19,286172.51,42140.79,163665.47,273.95,80092.3,70313.67,8680.64,1097.99,conventional,2019,Harrisburg/Scranton
2019-09-15,1.18,27429.67,233.04,316.17,0.0,26880.46,25097.27,1783.19,0.0,organic,2019,Harrisburg/Scranton
2019-09-15,1.49,283067.04,7137.92,223101.84,4060.37,48766.91,39835.32,8269.02,662.57,conventional,2019,Hartford/Springfield
2019-09-15,1.87,17856.31,231.68,7235.95,4.2,10384.48,10384.48,0.0,0.0,organic,2019,Hartford/Springfield
2019-09-15,0.91,1543659.08,443915.44,291658.62,2688.46,805396.56,202619.24,597099.54,5677.78,conventional,2019,Houston
2019-09-15,1.58,26125.67,7988.13,15.63,0.0,18121.91,18121.91,0.0,0.0,organic,2019,Houston
2019-09-15,1.06,238320.41,48503.21,45996.11,4249.61,139571.48,110380.81,25397.07,3793.6,conventional,2019,Indianapolis
2019-09-15,1.07,17070.85,261.05,821.95,0.0,15987.85,15805.34,182.51,0.0,organic,2019,Indianapolis
2019-09-15,1.13,247055.46,81900.99,6863.51,723.35,157567.61,40477.08,116487.2,603.33,conventional,2019,Jacksonville
2019-09-15,1.25,3491.0,79.22,96.21,0.0,3315.57,3315.57,0.0,0.0,organic,2019,Jacksonville
2019-09-15,1.13,361400.31,62857.5,60518.27,537.18,237487.36,90689.93,146794.36,3.07,conventional,2019,Las Vegas
2019-09-15,1.86,12801.22,1271.65,768.77,0.0,10760.8,9638.23,1122.57,0.0,organic,2019,Las Vegas
2019-09-15,1.32,2670068.69,766312.36,158982.94,53866.02,1690907.37,1309283.57,303174.53,78449.27,conventional,2019,Los Angeles
2019-09-15,1.9,84475.83,20294.95,13136.54,10.9,51033.44,45838.19,5195.25,0.0,organic,2019,Los Angeles
2019-09-15,1.42,93818.3,20015.12,11267.55,188.65,62346.98,37172.88,24667.52,506.58,conventional,2019,Louisville
2019-09-15,1.5,5320.08,13.05,672.26,0.0,4634.77,4415.57,219.2,0.0,organic,2019,Louisville
